diff,p,mode,shuffle_ID
1473971514513.0938,0.0009990009990009,PCA,0
1483550989641.7593,0.0009990009990009,NRM,0
1417818331636.1023,0.0009990009990009,PCA,1
1439721635166.3457,0.0009990009990009,NRM,1
1552333277568.8755,0.0009990009990009,PCA,2
1561096398430.4707,0.0009990009990009,NRM,2
1454046796816.3472,0.0009990009990009,PCA,3
1441067905324.8013,0.0009990009990009,NRM,3
1518782345918.008,0.0009990009990009,PCA,4
1519364900851.4392,0.0009990009990009,NRM,4
1434731977892.5928,0.0009990009990009,PCA,5
1445838374870.0938,0.0009990009990009,NRM,5
1355420663187.9822,0.0009990009990009,PCA,6
1323040298513.943,0.0009990009990009,NRM,6
1468258123978.6968,0.0009990009990009,PCA,7
1500597771520.9124,0.0009990009990009,NRM,7
1507133697301.9587,0.0009990009990009,PCA,8
1473171868315.7983,0.0009990009990009,NRM,8
1505731137912.777,0.0009990009990009,PCA,9
1483662027159.2493,0.0009990009990009,NRM,9
1498063443596.5105,0.0009990009990009,PCA,10
1483528193311.9016,0.0009990009990009,NRM,10
1373009635604.7522,0.0009990009990009,PCA,11
1429123141531.1494,0.0009990009990009,NRM,11
1439361965333.247,0.0009990009990009,PCA,12
1444353678401.6377,0.0009990009990009,NRM,12
1469541809297.073,0.0009990009990009,PCA,13
1478482151782.19,0.0009990009990009,NRM,13
1513376384178.535,0.0009990009990009,PCA,14
1470247580087.1304,0.0009990009990009,NRM,14
1401304770673.7998,0.0009990009990009,PCA,15
1429029261987.39,0.0009990009990009,NRM,15
1432800997149.81,0.0009990009990009,PCA,16
1448895501722.2075,0.0009990009990009,NRM,16
1471603106299.6948,0.0009990009990009,PCA,17
1451732322940.2837,0.0009990009990009,NRM,17
1349417704555.6553,0.0009990009990009,PCA,18
1337625187656.5083,0.0009990009990009,NRM,18
1468390918304.6748,0.0009990009990009,PCA,19
1523908753332.4043,0.0009990009990009,NRM,19
1501083482178.302,0.0009990009990009,PCA,20
1496558923949.4534,0.0009990009990009,NRM,20
1327312542572.3103,0.0009990009990009,PCA,21
1332987161110.6797,0.0009990009990009,NRM,21
1373253512445.6855,0.0009990009990009,PCA,22
1379318872099.0164,0.0009990009990009,NRM,22
1466316906029.3557,0.0009990009990009,PCA,23
1507217234068.8013,0.0009990009990009,NRM,23
1388149571183.662,0.0009990009990009,PCA,24
1385937533532.7383,0.0009990009990009,NRM,24
1335847878965.4873,0.0009990009990009,PCA,25
1330842432252.7432,0.0009990009990009,NRM,25
1429651027724.143,0.0009990009990009,PCA,26
1400048835069.2358,0.0009990009990009,NRM,26
1526198191568.732,0.0009990009990009,PCA,27
1460852129819.178,0.0009990009990009,NRM,27
1402559491039.1453,0.0009990009990009,PCA,28
1417350106970.1675,0.0009990009990009,NRM,28
1472809783718.891,0.0009990009990009,PCA,29
1475849272412.9004,0.0009990009990009,NRM,29
1363711523968.0195,0.0009990009990009,PCA,30
1364473706223.1775,0.0009990009990009,NRM,30
1458492429061.0107,0.0009990009990009,PCA,31
1514248079243.9272,0.0009990009990009,NRM,31
1552651041111.5671,0.0009990009990009,PCA,32
1535759112560.0935,0.0009990009990009,NRM,32
1487281014990.431,0.0009990009990009,PCA,33
1484948627169.4668,0.0009990009990009,NRM,33
1649200919851.9517,0.0019980019980019,PCA,34
1577220308471.8845,0.0009990009990009,NRM,34
1327784223440.2632,0.0009990009990009,PCA,35
1334970532983.2073,0.0009990009990009,NRM,35
1453560038262.107,0.0009990009990009,PCA,36
1444164310328.1528,0.0009990009990009,NRM,36
1403050266899.1992,0.0009990009990009,PCA,37
1425926514981.0952,0.0009990009990009,NRM,37
1380342384294.4563,0.0009990009990009,PCA,38
1368126348213.21,0.0009990009990009,NRM,38
1549522081779.8948,0.0019980019980019,PCA,39
1493215128487.5437,0.0009990009990009,NRM,39
1521646338879.1628,0.0009990009990009,PCA,40
1455155872613.0469,0.0009990009990009,NRM,40
1471682854769.2932,0.0009990009990009,PCA,41
1461904887713.9282,0.0009990009990009,NRM,41
1365497054615.0588,0.0009990009990009,PCA,42
1374917640145.825,0.0009990009990009,NRM,42
1399273726956.161,0.0009990009990009,PCA,43
1417263950508.7407,0.0009990009990009,NRM,43
1429567189246.7986,0.0009990009990009,PCA,44
1366715410947.8994,0.0009990009990009,NRM,44
1436491788393.5156,0.0009990009990009,PCA,45
1434620631167.8247,0.0009990009990009,NRM,45
1556638395807.577,0.0009990009990009,PCA,46
1569767846448.5886,0.0009990009990009,NRM,46
1289517851968.9204,0.0009990009990009,PCA,47
1312996277732.3962,0.0009990009990009,NRM,47
1522082875552.0364,0.0009990009990009,PCA,48
1541517273449.5056,0.0009990009990009,NRM,48
1412273681878.813,0.0009990009990009,PCA,49
1397836031280.723,0.0009990009990009,NRM,49
1389974932258.3474,0.0009990009990009,PCA,50
1428496546936.4563,0.0009990009990009,NRM,50
1413828176441.8503,0.0009990009990009,PCA,51
1431604984338.455,0.0009990009990009,NRM,51
1468019065576.7104,0.0009990009990009,PCA,52
1430110732729.5747,0.0009990009990009,NRM,52
1354359098930.7578,0.0009990009990009,PCA,53
1374524595118.1304,0.0009990009990009,NRM,53
1441586424580.6792,0.0009990009990009,PCA,54
1436706428326.4014,0.0009990009990009,NRM,54
1401890875955.9756,0.0009990009990009,PCA,55
1377331060413.1748,0.0009990009990009,NRM,55
1488460771065.491,0.0009990009990009,PCA,56
1487271227717.544,0.0009990009990009,NRM,56
1380948588578.3296,0.0009990009990009,PCA,57
1371545387400.552,0.0009990009990009,NRM,57
1367753205002.1543,0.0009990009990009,PCA,58
1392897540343.5615,0.0009990009990009,NRM,58
1550941848954.8936,0.0009990009990009,PCA,59
1542736888585.1843,0.0009990009990009,NRM,59
1529776907956.923,0.0009990009990009,PCA,60
1498158036706.2566,0.0009990009990009,NRM,60
1563534617394.7783,0.0009990009990009,PCA,61
1531499734671.977,0.0009990009990009,NRM,61
1476977644285.827,0.0009990009990009,PCA,62
1454182110517.5222,0.0009990009990009,NRM,62
1449840093866.4375,0.0009990009990009,PCA,63
1454442118355.4592,0.0009990009990009,NRM,63
1444183000748.6982,0.0009990009990009,PCA,64
1444821188915.5776,0.0009990009990009,NRM,64
1570159703416.4229,0.0009990009990009,PCA,65
1548623813914.6235,0.0009990009990009,NRM,65
1376798536751.6023,0.0009990009990009,PCA,66
1377080780475.168,0.0009990009990009,NRM,66
1447593852273.504,0.0009990009990009,PCA,67
1440368134205.1416,0.0009990009990009,NRM,67
1489010162408.8943,0.0009990009990009,PCA,68
1444624984015.1992,0.0009990009990009,NRM,68
1485355386179.338,0.0009990009990009,PCA,69
1419576614643.8774,0.0009990009990009,NRM,69
1486651586439.0137,0.0009990009990009,PCA,70
1517119642099.9548,0.0009990009990009,NRM,70
1603784706059.3188,0.0019980019980019,PCA,71
1620439075874.9065,0.0019980019980019,NRM,71
1352920415649.7754,0.0009990009990009,PCA,72
1356256419008.926,0.0009990009990009,NRM,72
1427433799565.046,0.0009990009990009,PCA,73
1383008955620.2554,0.0009990009990009,NRM,73
1500293235715.632,0.0009990009990009,PCA,74
1475307972186.8533,0.0009990009990009,NRM,74
1452274101979.5095,0.0009990009990009,PCA,75
1473052740863.2815,0.0009990009990009,NRM,75
1435584599029.0254,0.0009990009990009,PCA,76
1449532997489.9497,0.0009990009990009,NRM,76
1388488377530.069,0.0009990009990009,PCA,77
1384526987779.4146,0.0009990009990009,NRM,77
1348730071774.9443,0.0009990009990009,PCA,78
1318546457739.196,0.0009990009990009,NRM,78
1489026407404.078,0.0009990009990009,PCA,79
1462361381886.7166,0.0009990009990009,NRM,79
1503768666548.1392,0.0009990009990009,PCA,80
1491897751527.442,0.0009990009990009,NRM,80
1459527904372.5256,0.0009990009990009,PCA,81
1432424379155.6038,0.0009990009990009,NRM,81
1406890438200.5588,0.0009990009990009,PCA,82
1365619468790.6106,0.0009990009990009,NRM,82
1498840595221.017,0.0009990009990009,PCA,83
1481511712231.0977,0.0009990009990009,NRM,83
1367827076322.3735,0.0009990009990009,PCA,84
1398272912951.9536,0.0009990009990009,NRM,84
1522883984100.3428,0.0009990009990009,PCA,85
1468342849778.1567,0.0009990009990009,NRM,85
1460285336766.4436,0.0009990009990009,PCA,86
1469876530594.6245,0.0009990009990009,NRM,86
1343616260298.2393,0.0009990009990009,PCA,87
1330698288745.015,0.0009990009990009,NRM,87
1417962279803.333,0.0009990009990009,PCA,88
1467813686938.5298,0.0009990009990009,NRM,88
1427050740033.006,0.0009990009990009,PCA,89
1417940751534.1455,0.0009990009990009,NRM,89
1497180484892.1934,0.0009990009990009,PCA,90
1496742281624.4243,0.0009990009990009,NRM,90
1558836833997.465,0.0009990009990009,PCA,91
1546976870720.16,0.0009990009990009,NRM,91
1472956427148.1826,0.0009990009990009,PCA,92
1415362059088.1423,0.0009990009990009,NRM,92
1511881615831.994,0.0019980019980019,PCA,93
1511843423586.4958,0.0019980019980019,NRM,93
1370167519888.1587,0.0009990009990009,PCA,94
1359048461088.1204,0.0009990009990009,NRM,94
1523634472540.0298,0.0009990009990009,PCA,95
1582048301654.0254,0.0009990009990009,NRM,95
1510668730923.9937,0.0009990009990009,PCA,96
1503562570108.608,0.0009990009990009,NRM,96
1512115387903.0244,0.0009990009990009,PCA,97
1494363730548.233,0.0009990009990009,NRM,97
1538301050054.6277,0.0009990009990009,PCA,98
1555920492926.9602,0.0009990009990009,NRM,98
1442746268173.3113,0.0009990009990009,PCA,99
1436687074319.2234,0.0009990009990009,NRM,99
